Flight_ID	plume_num	dat_flg	closest_fire	emission_pass_name	IsEmissionPass	SmkBkg_flg	Age_physical_avg_min	species	PRESSURE	TEMPERATURE	conc_smk	conc_bkg	XS_ppb	HONO_CIMS	sd_abs_conc	NEMR	CO	Benzene
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m48.00800..HONO_HNO2.H...Corr._ppb	573.0639412	275.7126109	0	0	0	0.612381678	0	0	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m49.01065..methane_thiol_CH4S.H...Corr._ppb	573.0639412	275.7126109	0.073656545	0.002152459	0.071504086	0.612381678	0.080401647	0.000115917	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m49.02841..methane_diol_CH4O2...Corr._ppb	573.0639412	275.7126109	0.011657064	0.001165559	0.010491504	0.612381678	0.033927194	1.70E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m52.01817..propiolonitrile_C3HN.H...Corr._ppb	573.0639412	275.7126109	0	0.000260688	-0.000260688	0.612381678	0	-4.23E-07	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m53.03858..1_buten_3_yne_C4H4.H...Corr._ppb	573.0639412	275.7126109	0.129558685	0	0.129558685	0.612381678	0.101320394	0.000210032	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m54.03382..acrylonitrile_C3H3N.H...Corr._ppb	573.0639412	275.7126109	0.1880344	0	0.1880344	0.612381678	0.068637611	0.000304828	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m55.01784..2_propynal_C3H2O.H...Corr._ppb	573.0639412	275.7126109	0.038878309	0	0.038878309	0.612381678	0.074989142	6.30E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m55.05423..butadiene_C4H6.H...Corr._ppb	573.0639412	275.7126109	0.756076588	0	0.756076588	0.612381678	0.388083542	0.001225699	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m56.04950..propane.nitrile_C3H5N.H...Corr._ppb	573.0639412	275.7126109	0.172376757	0	0.172376757	0.612381678	0.055319562	0.000279445	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m57.03351..acrolein_C3H4O.H...Corr._ppb	573.0639412	275.7126109	1.810142498	0.003112836	1.807029662	0.612381678	0.706284166	0.002929431	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m57.06992..1_BUTENE.C4H8.H_cal...Corr._ppb	573.0639412	275.7126109	0.839411839	0	0.839411839	0.612381678	0.317091364	0.001360796	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m58.02874..methyl_isocyanate_C2H3NO.H...Corr._ppb	573.0639412	275.7126109	0.104291482	0	0.104291482	0.612381678	0.07440248	0.00016907	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m58.06513..propene_amine_C3H7N.H...Corr._ppb	573.0639412	275.7126109	0.030309054	0	0.030309054	0.612381678	0.051519426	4.91E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m59.01276..glyoxal_C2H2O2.H...Corr._ppb	573.0639412	275.7126109	0.047887432	0.013405477	0.034481955	0.612381678	0.042643495	5.59E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m59.04914..ACETONE_C3H6O.H_cal...Corr._ppb	573.0639412	275.7126109	5.17102868	2.236670325	2.934358355	0.612381678	1.083642712	0.004756978	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m60.04439..acetamide_C2H5NO.H...Corr._ppb	573.0639412	275.7126109	0.208923558	0.039743568	0.16917999	0.612381678	0.046731168	0.000274263	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m60.08078..trimethylamine_C3H9N.H...Corr._ppb	573.0639412	275.7126109	0.022852722	0.005403898	0.017448824	0.612381678	0.033773205	2.83E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m61.02840..acetic_acid_C2H4O2.H...Corr._ppb	573.0639412	275.7126109	6.009400929	0.657521551	5.351879378	0.612381678	1.235776046	0.008676095	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m61.06479..propanol_C3H8O.H...Corr._ppb	573.0639412	275.7126109	0.004537977	0.001231103	0.003306874	0.612381678	0.019253006	5.36E-06	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m62.023655..nitromethane_CH3NO2.H...Corr._ppb	573.0639412	275.7126109	0.218387671	0.002361975	0.216025696	0.612381678	0.084288476	0.000350206	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m63.02630..DMS.C2H6S.H_cal...Corr._ppb	573.0639412	275.7126109	0	0	0	0.612381678	0	0	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m66.033825..cyanoallene_isomers_C4H3N.H...Corr._ppb	573.0639412	275.7126109	0	0	0	0.612381678	0	0	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m67.05423..1.3.cyclopentadiene_C5H6.H...Corr._ppb	573.0639412	275.7126109	0.018755081	0	0.018755081	0.612381678	0.014718291	3.04E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m68.04948..pyrrol_C4H5N.H...Corr._ppb	573.0639412	275.7126109	0.120095253	0	0.120095253	0.612381678	0.053291518	0.00019469	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m68.99711..carbon_suboxide_C3O2.H...Corr._ppb	573.0639412	275.7126109	0.025421081	0	0.025421081	0.612381678	0.049840774	4.12E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m69.03349..FURAN_C4H4O.H_cal...Corr._ppb	573.0639412	275.7126109	0.946416259	0	0.946416259	0.612381678	0.347831488	0.001534264	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m69.06988..ISOPRENE_C5H8.H_cal...Corr._ppb	573.0639412	275.7126109	0.218168952	0.000318081	0.217850871	0.612381678	0.068762391	0.000353165	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m70.06512..dihydropyrrole_C4H7N.H...Corr._ppb	573.0639412	275.7126109	0.060601365	0.000564417	0.060036948	0.612381678	0.033460498	9.73E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m71.01276..propiolic_acid_C3H2O2.H...Corr._ppb	573.0639412	275.7126109	0.030783253	0	0.030783253	0.612381678	0.048949088	4.99E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m71.04914..MACR_MVK_C4H6O.H_cal...Corr._ppb	573.0639412	275.7126109	1.192156404	0.086147485	1.106008919	0.612381678	0.311659551	0.001792985	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m71.08553..pentene_C5H10.H...Corr._ppb	573.0639412	275.7126109	0.034771521	0	0.034771521	0.612381678	0.033259594	5.64E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m72.08078..butene_amine_C4H9N.H...Corr._ppb	573.0639412	275.7126109	0	0.000169954	-0.000169954	0.612381678	0	-2.76E-07	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m73.02841..methyl_glyoxal_C3H4O2.H...Corr._ppb	573.0639412	275.7126109	0.420925783	0.006934614	0.413991169	0.612381678	0.12364423	0.000671134	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m73.06479..MEK_C4H8O.H_cal...Corr._ppb	573.0639412	275.7126109	0.692063845	0.07856828	0.613495565	0.612381678	0.258441325	0.000994556	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m74.02366..nitroethene_C2H3NO2.H...Corr._ppb	573.0639412	275.7126109	0.00261807	0	0.00261807	0.612381678	0.01110753	4.24E-06	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m75.044056..hydroxyacetone_C3H6O2.H...Corr._ppb	573.0639412	275.7126109	1.058106573	0.031624961	1.026481612	0.612381678	0.286339911	0.001664061	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m76.03931..nitroethane_C2H5NO2.H...Corr._ppb	573.0639412	275.7126109	0.020454692	0	0.020454692	0.612381678	0.021612988	3.32E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m78.00081..n_sulfinyl_methanamine_CH3NOS.H...Corr._ppb	573.0639412	275.7126109	0	0.000612885	-0.000612885	0.612381678	0	-9.94E-07	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m79.05423..BENZENE_C6H6.H_cal...Corr._ppb	573.0639412	275.7126109	1.119386459	0.016716294	1.102670165	0.612381678	0.455636912	0.001787572	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m80.049475..pyridine_C5H5N.H...Corr._ppb	573.0639412	275.7126109	0.075783681	0.00129464	0.07448904	0.612381678	0.039995279	0.000120756	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m81.03349..2_4_cyclopentadiene_1_one_C5H4O...Corr._ppb	573.0639412	275.7126109	0.028389418	0	0.028389418	0.612381678	0.017344567	4.60E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m82.06512..methyl_pyrrole_isomers_C5H7N.H...Corr._ppb	573.0639412	275.7126109	0.039564199	0.000198467	0.039365732	0.612381678	0.019820889	6.38E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m83.04914..2_METHYLFURAN_C5H6O.H_cal...Corr._ppb	573.0639412	275.7126109	0.499565641	0.000988417	0.498577224	0.612381678	0.165566801	0.000808259	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m84.08008..pentanenitriles_C5H9N.H...Corr._ppb	573.0639412	275.7126109	0.05537147	0.000630331	0.05474114	0.612381678	0.020676618	8.87E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m85.01065..thiophene_C4H4S.H...Corr._ppb	573.0639412	275.7126109	0.018324934	0	0.018324934	0.612381678	0.037063388	2.97E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m85.02841..2_3H_furanone_C4H4O2.H...Corr._ppb	573.0639412	275.7126109	0.519782356	0.000829522	0.518952834	0.612381678	0.181472818	0.00084129	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m85.06479..cyclopentanone_C5H8O.H...Corr._ppb	573.0639412	275.7126109	0.167136831	0.000144917	0.166991914	0.612381678	0.061061435	0.000270716	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m87.04406..2_3_butanedione_C4H6O2.H...Corr._ppb	573.0639412	275.7126109	0.778639454	0.010583099	0.768056355	0.612381678	0.217994097	0.00124512	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m87.08044..3_methyl_2_butanone_C5H10O.H...Corr._ppb	573.0639412	275.7126109	0.148415699	0.002399487	0.146016211	0.612381678	0.067790393	0.000236711	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m89.02332..pyruvic_acid_C3H4O3.H...Corr._ppb	573.0639412	275.7126109	0.013872629	0	0.013872629	0.612381678	0.026798852	2.25E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m89.05971..methyl_propanoate_C4H8O2.H...Corr._ppb	573.0639412	275.7126109	0.131248971	0.000800571	0.1304484	0.612381678	0.056446936	0.000211474	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m90.05496..nitropropanes_C3H7NO2.H...Corr._ppb	573.0639412	275.7126109	0.001649769	0	0.001649769	0.612381678	0.004826227	2.67E-06	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m92.04948..ethylnylpyrrole_C6H5N.H...Corr._ppb	573.0639412	275.7126109	0.011965633	0.000732556	0.011233077	0.612381678	0.016579258	1.82E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m93.06988..TOLUENE_C7H8.H_cal...Corr._ppb	573.0639412	275.7126109	0.744901307	0.002376912	0.742524395	0.612381678	0.300181374	0.001203729	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m94.02874..3_furancarbonitrile_C5H3NO.H...Corr._ppb	573.0639412	275.7126109	0.011019449	0.000135344	0.010884105	0.612381678	0.011776063	1.76E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m94.06513..2_methyl_pyridine_C6H7N.H...Corr._ppb	573.0639412	275.7126109	0.065844705	0	0.065844705	0.612381678	0.043321546	0.000106743	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m94.99837..dimethyl_disulfide_C2H6S2.H...Corr._ppb	573.0639412	275.7126109	0.003406779	0.000149998	0.00325678	0.612381678	0.010005317	5.28E-06	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m95.04914..phenol_C6H6O.H...Corr._ppb	573.0639412	275.7126109	0.594374071	0	0.594374071	0.612381678	0.211314659	0.000963558	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m96.04439..4_pyridinol_C5H5NO.H...Corr._ppb	573.0639412	275.7126109	0.012398142	0	0.012398142	0.612381678	0.013822983	2.01E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m96.08078..2_5_dimethyl_pyrrole_C6H9N.H...Corr._ppb	573.0639412	275.7126109	0.005668803	0.000375846	0.005292956	0.612381678	0.009486029	8.58E-06	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m97.02841..2_FURALDEHYDE_C5H4O2.H_cal...Corr._ppb	573.0639412	275.7126109	0.805102849	0	0.805102849	0.612381678	0.286624668	0.001305177	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m97.06479..2.5_dimethyl_furan_C6H8O.H...Corr._ppb	573.0639412	275.7126109	0.247135884	0	0.247135884	0.612381678	0.097295626	0.00040064	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m98.09642..4_methylpentanenitrile_C6H11N.H...Corr._ppb	573.0639412	275.7126109	0.019512208	0	0.019512208	0.612381678	0.015221519	3.16E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m99.00767..maleic_anhydride_C4H2O3.H...Corr._ppb	573.0639412	275.7126109	0.276863802	0.001186119	0.275677683	0.612381678	0.094781154	0.000446909	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m99.02630..methyl_thiophenes_C5H6S.H...Corr._ppb	573.0639412	275.7126109	0.047195893	0.002841039	0.044354854	0.612381678	0.059678304	7.19E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m99.04406..2_furanmethanol_C5H6O2.H...Corr._ppb	573.0639412	275.7126109	0.096896181	0	0.096896181	0.612381678	0.02462677	0.000157081	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	m99.08044..cyclohexanone_C6H10O.H...Corr._ppb	573.0639412	275.7126109	0.061946011	0.000411472	0.06153454	0.612381678	0.031821952	9.98E-05	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	Methane_PICARRO	573.0639412	275.7126109	1966.916667	1897.549646	69.3670205	0.612381678	31.08607121	0.112452989	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	NO	573.0639412	275.7126109	0.257178889	0.035029611	0.222149278	0.612381678	0.045083016	0.000360133	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	NO2	573.0639412	275.7126109	1.311504167	0.337570817	0.97393335	0.612381678	0.293123902	0.001578873	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	O3	573.0639412	275.7126109	60.92719444	56.10390887	4.82328557	0.612381678	1.631855729	0.007819175	616.8535038	1.102670165
RF09	167	135663	Bear Trap Fire	Bear_Trap_Fire_b	1	smk	64.42733738	PAN_ppb	573.0639412	275.7126109	NA	0.43314305	NA	0.612381678	NA	NA	616.8535038	1.102670165
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	C6H6O_UWCIMS	573.2455852	275.7325687	0.305011667	0.00201603	0.302995637	0.144745	0.047666218	0.000847719	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	CH2O2_UWCIMS	573.2455852	275.7325687	8.483445	4.73247872	3.75096628	0.144745	0.398016695	0.010494432	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	CO_QCL	573.2455852	275.7325687	480.925	123.5005807	357.4244193	0.144745	22.82045036	1	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	HCN_UWCIMS	573.2455852	275.7325687	1.451968333	0.290805926	1.161162407	0.144745	0.183952256	0.003248694	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	HONO_UWCIMS	573.2455852	275.7325687	0.144745	0	0.144745	0.144745	0.032222187	0.000404967	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m101.02332..dihydro_furandione_C4H4O3.H...Corr._ppb	573.2455852	275.7325687	0.11255238	0.02170533	0.09084705	0.144745	0.044022852	0.000254171	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m101.05971..methyl_methacrylate_C5H8O2.H...Corr._ppb	573.2455852	275.7325687	0.121999418	0.013297138	0.10870228	0.144745	0.025888653	0.000304127	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m101.09609..3_HEXANONE_C6H12O.H_cal...Corr._ppb	573.2455852	275.7325687	0.006429915	0.002253047	0.004176868	0.144745	0.015604028	1.17E-05	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m103.03897..acetic_anhydride_C4H6O3.H...Corr._ppb	573.2455852	275.7325687	0.022476454	0	0.022476454	0.144745	0.028767142	6.29E-05	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m103.05423..phenylacetylene_C8H6.H...Corr._ppb	573.2455852	275.7325687	0.008551522	0	0.008551522	0.144745	0.020148087	2.39E-05	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m104.049475..benzonitrile_C7H5N.H...Corr._ppb	573.2455852	275.7325687	0.06945362	0.001264562	0.068189058	0.144745	0.016803373	0.000190779	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m105.06988..styrene_C8H8.H...Corr._ppb	573.2455852	275.7325687	0.029185488	0	0.029185488	0.144745	0.02380815	8.17E-05	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m106.06512..vinylpyridine_C7H7N.H...Corr._ppb	573.2455852	275.7325687	0.001994124	9.19E-05	0.00190218	0.144745	0.006907849	5.32E-06	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m107.04914..benzaldehyde_C7H6O.H...Corr._ppb	573.2455852	275.7325687	0.081177181	0	0.081177181	0.144745	0.025057536	0.000227117	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m107.08553..C8_AROMATICS_C8H10.H_cal...Corr._ppb	573.2455852	275.7325687	0.196980759	0	0.196980759	0.144745	0.05112434	0.000551112	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m108.04439..pyridine_aldehyde_C6H5NO.H...Corr._ppb	573.2455852	275.7325687	0.001093834	0	0.001093834	0.144745	0.003789154	3.06E-06	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m108.08088..heptyl_nitriles_C7H9N.H...Corr._ppb	573.2455852	275.7325687	0.005201198	0	0.005201198	0.144745	0.010504929	1.46E-05	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m109.02841..p_benzoquinone_C6H4O2.H...Corr._ppb	573.2455852	275.7325687	0.070213986	0	0.070213986	0.144745	0.018046298	0.000196444	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m109.06479..o_cresol_C7H8O.H...Corr._ppb	573.2455852	275.7325687	0.15980423	0	0.15980423	0.144745	0.048801889	0.000447099	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m110.09642..C7_acrylonitrile_C7H11N.H...Corr._ppb	573.2455852	275.7325687	0	0	0	0.144745	0	0	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m111.04406..5_METHYLFURFURAL_C6H6O2.H_cal...Corr._ppb	573.2455852	275.7325687	0.140205684	0	0.140205684	0.144745	0.024832801	0.000392267	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m111.08044..C3_furan_C7H10O.H...Corr._ppb	573.2455852	275.7325687	0.023936671	0	0.023936671	0.144745	0.01454525	6.70E-05	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m112.03930..dihydroxy_pyridine_C5H5NO2.H...Corr._ppb	573.2455852	275.7325687	0.014543403	0	0.014543403	0.144745	0.015997708	4.07E-05	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m113.02332..5_hydroxy_2_furfural.2_furoic_acid_C5H4O3.H...Corr._ppb	573.2455852	275.7325687	0.173572489	0.005611595	0.167960894	0.144745	0.050805262	0.00046992	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m113.05971..2_hydroxy_3_methyl_2_cyclopenten_1_one_C6H8O2.H...Corr._ppb	573.2455852	275.7325687	0.097752499	0.044362217	0.053390282	0.144745	0.034993864	0.000149375	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m113.09608..ethylcyclopentanone_C7H12O.H...Corr._ppb	573.2455852	275.7325687	0.008399172	0.001491437	0.006907735	0.144745	0.012538228	1.93E-05	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m114.01857..nitrofuran_C4H3NO3.H...Corr._ppb	573.2455852	275.7325687	0.002251295	0	0.002251295	0.144745	0.007798714	6.30E-06	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m115.03897..5_hydroxymethyl_2_3H_furanone_C5H6O3.H...Corr._ppb	573.2455852	275.7325687	0.007891938	0	0.007891938	0.144745	0.014368279	2.21E-05	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m115.07536..C6_diones_C6H10O2.H...Corr._ppb	573.2455852	275.7325687	0.037961487	0	0.037961487	0.144745	0.036568023	0.000106208	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m115.11174..heptanal_C7H14O.H...Corr._ppb	573.2455852	275.7325687	0.004908317	0	0.004908317	0.144745	0.008926099	1.37E-05	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m117.05462..2_5_dihydroxymethyl_dihydrofurfural_C5H8O3.H...Corr._ppb	573.2455852	275.7325687	0.009389236	0	0.009389236	0.144745	0.017326016	2.63E-05	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m117.06987..indene_C9H8.H...Corr._ppb	573.2455852	275.7325687	0.00594027	0	0.00594027	0.144745	0.014091751	1.66E-05	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m117.09101..C6_esters_C6H12O2.H...Corr._ppb	573.2455852	275.7325687	0	0	0	0.144745	0	0	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m118.04987..butene_nitrates_C4H7NO3.H...Corr._ppb	573.2455852	275.7325687	0.002128736	0	0.002128736	0.144745	0.004993044	5.96E-06	357.4244193	0.642850121
RF09	168	135880	Bear Trap Fire	Bear Trap Fire	NA	smk	106.8278724	m118.06512..benzeneacetonitrile_C8H7N.H...Corr._ppb	573.2455852	275.7325687	0.008032644	0.000649115	0.007383529	0.144745	0.009561441	2.07E-05	357.4244193	0.642850121
