"Flight_ID","plume_num","dat_flg","closest_fire","emission_pass_name","IsEmissionPass","SmkBkg_flg","Age_physical_avg_min","species","PRESSURE","TEMPERATURE","LATITUDE","LONGITUDE","ALTP","RHUM","SZA","j.NO2..NO.O.3P..","j.HNO2..OH.NO.","j.H2O2..2OH.","j.HNO3..OH.NO2.","j.O3..O2.O.1D..","j.CH2O..H.HCO.","j.CH2O..H2.CO.","j.NO3..NO.O2.","j.NO3..NO2.O.3P..","conc_smk","conc_bkg","XS_ppb","HONO_CIMS","sd_abs_conc","NEMR","CO","Benzene","Toluene","CH4","O3","NO","NO2","PAN"
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m85.02841..2_3H_furanone_C4H4O2.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m85.06479..cyclopentanone_C5H8O.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m87.04406..2_3_butanedione_C4H6O2.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m87.08044..3_methyl_2_butanone_C5H10O.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m89.02332..pyruvic_acid_C3H4O3.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m89.05971..methyl_propanoate_C4H8O2.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m90.05496..nitropropanes_C3H7NO2.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m92.04948..ethylnylpyrrole_C6H5N.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m93.06988..TOLUENE_C7H8.H_cal...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m94.02874..3_furancarbonitrile_C5H3NO.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0.0103530134619668,0,0.0103530134619668,NA,0.0146413720493447,4.30389252212297e-05,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m94.06513..2_methyl_pyridine_C6H7N.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m94.99837..dimethyl_disulfide_C2H6S2.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m95.04914..phenol_C6H6O.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0.0272252463684838,0,0.0272252463684838,NA,0.0385023126532587,0.000113179157632442,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m96.04439..4_pyridinol_C5H5NO.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m96.08078..2_5_dimethyl_pyrrole_C6H9N.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m97.02841..2_FURALDEHYDE_C5H4O2.H_cal...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m97.06479..2.5_dimethyl_furan_C6H8O.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m98.09642..4_methylpentanenitrile_C6H11N.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m99.00767..maleic_anhydride_C4H2O3.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0.0259351231466635,0,0.0259351231466635,NA,0.0366778028958279,0.00010781593492689,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m99.02630..methyl_thiophenes_C5H6S.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m99.04406..2_furanmethanol_C5H6O2.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"m99.08044..cyclohexanone_C6H10O.H...Corr._ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0,0,0,NA,0,0,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"Methane_PICARRO",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,1900.2,0,1900.2,NA,0.282842712474683,7.89939721471628,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"NO",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0.01134075,0,0.01134075,NA,0.000764735983853252,4.71450841820827e-05,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"NO2",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0.313645,0,0.313645,NA,0.00854184991673348,0.00130386614009561,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"O3",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,66.26,0,66.26,NA,0.00494974746829932,0.275452088962794,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"AgedSmk",996,996,"aged smoke","aged smoke",NA,"smk",240,"PAN_ppb",531.162628,268.8164209,43.5120085,247.1144065,5.1260351565,61.8882885,44.16620341,0.006453871,0.001071412,4.949566e-06,3.61595e-07,1.76555e-05,2.314786e-05,3.805234e-05,0.01460481,0.1199363,0.788977,0,0.788977,NA,NA,0.00327988775722303,240.55,0.162364708030319,0,1900.2,66.26,0.01134075,0.313645,0.788977
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"C6H6O_UWCIMS",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0.0118085714285714,0.00287333333333333,0.0089352380952381,0.00447904761904762,0.020335859483985,0.000224192315044924,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"CH2O2_UWCIMS",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,15.5178228571429,14.1076333333333,1.41018952380952,0.00447904761904762,0.259940821067301,0.0353827900974957,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"CO_QCL",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,279.428571428571,239.573333333333,39.8552380952381,0.00447904761904762,4.31111520209264,1,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"HCN_UWCIMS",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0.95024,0.74732,0.20292,0.00447904761904762,0.0577264480112885,0.00509142611355381,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"HONO_UWCIMS",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0.00694571428571429,0.00246666666666667,0.00447904761904762,0.00447904761904762,0.0183766326777086,0.000112382909577519,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m101.02332..dihydro_furandione_C4H4O3.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0.087126546516734,0.0690515023485797,0.0180750441681543,0.00447904761904762,0.0627675830661163,0.000453517405289667,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m101.05971..methyl_methacrylate_C5H8O2.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0,0,0,0.00447904761904762,0,0,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m101.09609..3_HEXANONE_C6H12O.H_cal...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0,0.00216980045491737,-0.00216980045491737,0.00447904761904762,0,-5.44420397071124e-05,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m103.03897..acetic_anhydride_C4H6O3.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0,0,0,0.00447904761904762,0,0,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m103.05423..phenylacetylene_C8H6.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0,0,0,0.00447904761904762,0,0,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m104.049475..benzonitrile_C7H5N.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0.0236090489500017,0.0130993252404929,0.0105097237095089,0.00447904761904762,0.011921917475306,0.000263697426280451,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m105.06988..styrene_C8H8.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0,0,0,0.00447904761904762,0,0,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m106.06512..vinylpyridine_C7H7N.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0,0.000971865746723347,-0.000971865746723347,0.00447904761904762,0,-2.43848937597857e-05,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m107.04914..benzaldehyde_C7H6O.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0.00357957054357554,0.00143563858571705,0.0021439319578585,0.00447904761904762,0.00947065345871318,5.37929782964878e-05,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m107.08553..C8_AROMATICS_C8H10.H_cal...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0.0171549968353593,0,0.0171549968353593,0.00447904761904762,0.0298198102493665,0.000430432677239708,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m108.04439..pyridine_aldehyde_C6H5NO.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0,0,0,0.00447904761904762,0,0,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m108.08088..heptyl_nitriles_C7H9N.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0,0.00082431513899652,-0.00082431513899652,0.00447904761904762,0,-2.06827302606181e-05,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m109.02841..p_benzoquinone_C6H4O2.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0.00524784832990029,0,0.00524784832990029,0.00447904761904762,0.0138845015991018,0.000131672738157028,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m109.06479..o_cresol_C7H8O.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0,0,0,0.00447904761904762,0,0,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m110.09642..C7_acrylonitrile_C7H11N.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0,0,0,0.00447904761904762,0,0,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m111.04406..5_METHYLFURFURAL_C6H6O2.H_cal...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0,0,0,0.00447904761904762,0,0,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m111.08044..C3_furan_C7H10O.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0,0,0,0.00447904761904762,0,0,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
"RF04",67,52610,"Sharps Fire","Sharps Fire",NA,"smk",392.6291068,"m112.03930..dihydroxy_pyridine_C5H5NO2.H...Corr._ppb",531.025599857143,268.999186328571,43.6033461428571,247.557620571429,5.12795961185714,58.7920968571429,43.4148742357143,0.0121220057142857,0.00199204785714286,9.09569014285714e-06,6.69045385714286e-07,3.32256585714286e-05,4.23343328571429e-05,6.95665757142857e-05,0.0296675314285714,0.241796442857143,0,0,0,0.00447904761904762,0,0,39.8552380952381,0.106360484163078,0.0533462860088489,2.96952380952384,-0.0817761904761828,0.00398677333333333,0.0124152380952381,0.148300619047619
